,user,input_code,model_a,model_b,winner,is_strong,juiceOptions,juiceOtherReason
7300,67d5deb485c65c6c0a0bffe5,4_lawrence_0_95_95_sample_1_0330-0649,AMUSE,AMUSE_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
7301,67d5deb485c65c6c0a0bffe5,28_tiffnay_0_2_2_sample_3_0328-0581,BEAT,BEAT_Mismatched,model_a,False,"[""FitRhythmTiming""]",
7302,67d5deb485c65c6c0a0bffe5,11_nidal_0_3_3_sample_5_0254-0610,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,False,"[""FitRhythmTiming""]",
7303,67d5deb485c65c6c0a0bffe5,28_tiffnay_0_81_81_sample_1_0302-0623,RAG-Gesture,RAG-Gesture_Mismatched,model_a,True,"[""FitRhythmTiming""]",
7304,67d5deb485c65c6c0a0bffe5,17_itoi_0_73_73_sample_4_0251-0547,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""FitRhythmTiming""]",
7305,67d5deb485c65c6c0a0bffe5,3_solomon_0_111_111_sample_4_0344-0704,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,True,"[""EmphasizeCorrectParts""]",
7306,67d5deb485c65c6c0a0bffe5,21_ayana_0_111_111_sample_2_1554-1864,HoloGest_Mismatched,HoloGest,model_a,True,"[""FitRhythmTiming""]",
7307,583ec287ad2f4300014b355a,18_daiki_0_111_111_sample_2_0331-0677,BEAT,BEAT_Mismatched,model_a,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7308,583ec287ad2f4300014b355a,11_nidal_0_3_3_sample_5_0254-0610,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion"",""EmphasizeCorrectParts""]",
7309,583ec287ad2f4300014b355a,22_luqi_0_87_87_sample_2_0328-0681,HoloGest_Mismatched,HoloGest,model_b,True,"[""EmphasizeCorrectParts"",""BetterFitForEmotion"",""FitRhythmTiming"",""BetterMatchContentMeaning""]",
7310,583ec287ad2f4300014b355a,2_scott_0_111_111_sample_4_0288-0582,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7311,583ec287ad2f4300014b355a,15_carlos_0_65_65_sample_5_0338-0676,AMUSE,AMUSE_Mismatched,model_a,False,"[""SpeechOther""]","""Gestures less spastic and senseless"""
7312,583ec287ad2f4300014b355a,5_stewart_0_8_8_sample_1_0283-0585,BEAT_Mismatched,BEAT,tie,False,{},
7313,583ec287ad2f4300014b355a,16_jorge_0_103_103_sample_1_0351-0699,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7314,583ec287ad2f4300014b355a,4_lawrence_0_81_81_sample_3_0348-0701,ConvoFusion_Mismatched,ConvoFusion,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7315,583ec287ad2f4300014b355a,4_lawrence_0_81_81_sample_3_0348-0701,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7316,583ec287ad2f4300014b355a,20_li_0_1_1_sample_3_0285-0561,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7317,583ec287ad2f4300014b355a,3_solomon_0_2_2_sample_1_0356-0701,AMUSE_Mismatched,AMUSE,model_a,False,"[""BetterMatchContentMeaning""]",
7318,583ec287ad2f4300014b355a,1_wayne_0_81_81_sample_5_0324-0628,ConvoFusion,ConvoFusion_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7319,583ec287ad2f4300014b355a,17_itoi_0_65_65_sample_5_0284-0612,HoloGest_Mismatched,HoloGest,model_b,False,"[""FitRhythmTiming""]",
7320,583ec287ad2f4300014b355a,4_lawrence_0_65_65_sample_3_0322-0675,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7321,583ec287ad2f4300014b355a,25_goto_0_95_95_sample_2_0349-0706,BEAT,BEAT_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7322,583ec287ad2f4300014b355a,13_lu_0_81_81_sample_5_0302-0634,AMUSE,AMUSE_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7323,583ec287ad2f4300014b355a,21_ayana_0_103_103_sample_5_1967-2220,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,tie,False,{},
7324,583ec287ad2f4300014b355a,23_hailing_0_103_103_sample_1_0302-0604,BEAT_Mismatched,BEAT,model_b,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7325,583ec287ad2f4300014b355a,15_carlos_0_111_111_sample_4_0350-0686,HoloGest_Mismatched,HoloGest,tie,False,{},
7326,583ec287ad2f4300014b355a,27_yingqing_0_1_1_sample_3_0322-0620,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""FitRhythmTiming""]",
7327,583ec287ad2f4300014b355a,22_luqi_0_87_87_sample_2_0328-0681,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7328,583ec287ad2f4300014b355a,16_jorge_0_2_2_sample_2_1164-1505,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7329,583ec287ad2f4300014b355a,5_stewart_0_103_103_sample_5_0350-0625,HoloGest,HoloGest_Mismatched,tie,False,{},
7330,583ec287ad2f4300014b355a,10_kieks_0_73_73_sample_2_0250-0590,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7331,583ec287ad2f4300014b355a,1_wayne_0_65_65_sample_3_0295-0543,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
7332,66b91ee649636fce844ef133,16_jorge_0_2_2_sample_2_1164-1505,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7333,66b91ee649636fce844ef133,12_zhao_0_87_87_sample_1_0295-0634,HoloGest_Mismatched,HoloGest,model_a,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
7334,66b91ee649636fce844ef133,4_lawrence_0_87_87_sample_1_0349-0671,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""EmphasizeCorrectParts""]",
7335,66b91ee649636fce844ef133,10_kieks_0_5_5_sample_2_0308-0630,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""BetterMatchContentMeaning""]",
7336,66b91ee649636fce844ef133,9_miranda_0_95_95_sample_5_0313-0664,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""EmphasizeCorrectParts""]",
7337,66b91ee649636fce844ef133,4_lawrence_0_81_81_sample_3_0348-0701,HoloGest_Mismatched,HoloGest,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7338,66b91ee649636fce844ef133,11_nidal_0_3_3_sample_5_0254-0610,BEAT_Mismatched,BEAT,model_b,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7339,66b91ee649636fce844ef133,1_wayne_0_4_4_sample_1_0352-0692,AMUSE,AMUSE_Mismatched,tie,False,{},
7340,66b91ee649636fce844ef133,9_miranda_0_95_95_sample_5_0313-0664,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,True,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7341,66b91ee649636fce844ef133,21_ayana_0_111_111_sample_2_1554-1864,ConvoFusion,ConvoFusion_Mismatched,tie,False,{},
7342,66b91ee649636fce844ef133,11_nidal_0_111_111_sample_5_0345-0647,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""FitRhythmTiming""]",
7343,66b91ee649636fce844ef133,10_kieks_0_73_73_sample_2_0250-0590,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7344,66b91ee649636fce844ef133,25_goto_0_95_95_sample_2_0349-0706,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7345,66b91ee649636fce844ef133,4_lawrence_0_95_95_sample_1_0330-0649,HoloGest,HoloGest_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
7346,66b91ee649636fce844ef133,6_carla_0_65_65_sample_2_0352-0655,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7347,66b91ee649636fce844ef133,20_li_0_111_111_sample_1_0308-0647,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
7348,66b91ee649636fce844ef133,7_sophie_0_73_73_sample_3_0299-0578,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
7349,66b91ee649636fce844ef133,20_li_0_111_111_sample_1_0308-0647,HoloGest_Mismatched,HoloGest,model_b,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7350,66b91ee649636fce844ef133,15_carlos_0_65_65_sample_5_0338-0676,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7351,66b91ee649636fce844ef133,5_stewart_0_65_65_sample_2_0256-0569,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""BetterFitForEmotion""]",
7352,66b91ee649636fce844ef133,11_nidal_0_81_81_sample_4_0347-0683,AMUSE,AMUSE_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
7353,66b91ee649636fce844ef133,3_solomon_0_4_4_sample_3_0242-0526,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""BetterMatchContentMeaning""]",
7354,66b91ee649636fce844ef133,5_stewart_0_103_103_sample_5_0350-0625,BEAT_Mismatched,BEAT,model_a,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7355,66b91ee649636fce844ef133,4_lawrence_0_87_87_sample_1_0349-0671,BEAT,BEAT_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7356,66b91ee649636fce844ef133,2_scott_0_65_65_sample_1_0321-0678,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7357,66c8f4c85434e33b086cb7ca,24_kexin_0_87_87_sample_2_0323-0663,HoloGest_Mismatched,HoloGest,tie,False,{},
7358,66c8f4c85434e33b086cb7ca,20_li_0_111_111_sample_1_0308-0647,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""FitRhythmTiming""]",
7359,66c8f4c85434e33b086cb7ca,30_katya_0_87_87_sample_1_0320-0659,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7360,66c8f4c85434e33b086cb7ca,11_nidal_0_111_111_sample_5_0345-0647,RAG-Gesture,RAG-Gesture_Mismatched,model_a,False,"[""FitRhythmTiming""]",
7361,66c8f4c85434e33b086cb7ca,20_li_0_1_1_sample_3_0285-0561,AMUSE_Mismatched,AMUSE,model_a,False,"[""BetterMatchContentMeaning""]",
7362,66c8f4c85434e33b086cb7ca,4_lawrence_0_81_81_sample_3_0348-0701,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7363,66c8f4c85434e33b086cb7ca,30_katya_0_95_95_sample_5_0271-0618,AMUSE_Mismatched,AMUSE,tie,False,{},
7364,66c8f4c85434e33b086cb7ca,23_hailing_0_111_111_sample_2_0340-0691,HoloGest,HoloGest_Mismatched,model_b,False,"[""FitRhythmTiming""]",
7365,66c8f4c85434e33b086cb7ca,22_luqi_0_95_95_sample_5_0353-0692,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7366,66c8f4c85434e33b086cb7ca,2_scott_0_8_8_sample_3_0308-0599,RAG-Gesture,RAG-Gesture_Mismatched,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7367,66c8f4c85434e33b086cb7ca,3_solomon_0_4_4_sample_3_0242-0526,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7368,66c8f4c85434e33b086cb7ca,4_lawrence_0_95_95_sample_1_0330-0649,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""BetterMatchContentMeaning""]",
7369,66c8f4c85434e33b086cb7ca,22_luqi_0_95_95_sample_5_0353-0692,HoloGest_Mismatched,HoloGest,tie,False,{},
7370,66c8f4c85434e33b086cb7ca,25_goto_0_2_2_sample_3_0347-0675,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7371,66c8f4c85434e33b086cb7ca,9_miranda_0_87_87_sample_1_0397-0651,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7372,66c8f4c85434e33b086cb7ca,23_hailing_0_95_95_sample_4_0354-0681,ConvoFusion,ConvoFusion_Mismatched,tie,False,{},
7373,66c8f4c85434e33b086cb7ca,2_scott_0_1_1_sample_4_0224-0535,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7374,66c8f4c85434e33b086cb7ca,30_katya_0_111_111_sample_1_0316-0655,BEAT,BEAT_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7375,66c8f4c85434e33b086cb7ca,30_katya_0_111_111_sample_1_0316-0655,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7376,66c8f4c85434e33b086cb7ca,27_yingqing_0_103_103_sample_3_0324-0629,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7377,66c8f4c85434e33b086cb7ca,2_scott_0_2_2_sample_1_0246-0572,AMUSE_Mismatched,AMUSE,model_a,False,"[""EmphasizeCorrectParts""]",
7378,66c8f4c85434e33b086cb7ca,3_solomon_0_4_4_sample_3_0242-0526,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
7379,66c8f4c85434e33b086cb7ca,22_luqi_0_103_103_sample_2_0339-0687,BEAT,BEAT_Mismatched,tie,False,{},
7380,66c8f4c85434e33b086cb7ca,9_miranda_0_87_87_sample_1_0397-0651,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""EmphasizeCorrectParts""]",
7381,66c8f4c85434e33b086cb7ca,17_itoi_0_73_73_sample_4_0251-0547,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7382,67059d99d1093140330a3926,15_carlos_0_111_111_sample_4_0350-0686,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7383,67059d99d1093140330a3926,22_luqi_0_87_87_sample_2_0328-0681,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7384,67059d99d1093140330a3926,18_daiki_0_111_111_sample_2_0331-0677,BEAT,BEAT_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7385,67059d99d1093140330a3926,20_li_0_65_65_sample_4_0351-0701,AMUSE,AMUSE_Mismatched,model_a,False,"[""BetterMatchContentMeaning""]",
7386,67059d99d1093140330a3926,2_scott_0_8_8_sample_3_0308-0599,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7387,67059d99d1093140330a3926,2_scott_0_7_7_sample_5_0315-0666,HoloGest_Mismatched,HoloGest,model_b,False,"[""BetterMatchContentMeaning""]",
7388,67059d99d1093140330a3926,3_solomon_0_111_111_sample_4_0344-0704,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
7389,67059d99d1093140330a3926,23_hailing_0_111_111_sample_2_0340-0691,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7390,67059d99d1093140330a3926,16_jorge_0_1_1_sample_5_0316-0617,AMUSE,AMUSE_Mismatched,tie,False,{},
7391,67059d99d1093140330a3926,2_scott_0_3_3_sample_2_0359-0591,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
7392,67059d99d1093140330a3926,16_jorge_0_2_2_sample_2_1164-1505,HoloGest,HoloGest_Mismatched,tie,False,{},
7393,67059d99d1093140330a3926,4_lawrence_0_65_65_sample_3_0322-0675,BEAT,BEAT_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7394,67059d99d1093140330a3926,12_zhao_0_81_81_sample_3_0293-0613,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7395,67059d99d1093140330a3926,27_yingqing_0_73_73_sample_2_0337-0691,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""BetterMatchContentMeaning""]",
7396,67059d99d1093140330a3926,27_yingqing_0_103_103_sample_3_0324-0629,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""BetterMatchContentMeaning""]",
7397,67059d99d1093140330a3926,13_lu_0_95_95_sample_5_0324-0566,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""BetterFitForEmotion""]",
7398,67059d99d1093140330a3926,7_sophie_0_8_8_sample_5_0322-0670,RAG-Gesture_Mismatched,RAG-Gesture,tie,False,{},
7399,67059d99d1093140330a3926,2_scott_0_2_2_sample_1_0246-0572,BEAT_Mismatched,BEAT,model_b,False,"[""BetterFitForEmotion"",""BetterMatchContentMeaning"",""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7400,67059d99d1093140330a3926,6_carla_0_87_87_sample_5_0351-0664,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,tie,False,{},
7401,67059d99d1093140330a3926,15_carlos_0_111_111_sample_4_0350-0686,HoloGest_Mismatched,HoloGest,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
7402,67059d99d1093140330a3926,6_carla_0_87_87_sample_5_0351-0664,AMUSE_Mismatched,AMUSE,tie,False,{},
7403,67059d99d1093140330a3926,15_carlos_0_1_1_sample_5_0328-0688,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7404,67059d99d1093140330a3926,3_solomon_0_5_5_sample_1_0299-0636,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
7405,67059d99d1093140330a3926,23_hailing_0_111_111_sample_2_0340-0691,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""BetterFitForEmotion""]",
7406,67059d99d1093140330a3926,9_miranda_0_73_73_sample_1_0265-0592,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""EmphasizeCorrectParts""]",
7407,6575c7da000442e5a54f5e24,20_li_0_111_111_sample_1_0308-0647,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7408,6575c7da000442e5a54f5e24,13_lu_0_103_103_sample_4_0344-0615,RAG-Gesture,RAG-Gesture_Mismatched,model_b,True,"[""BetterFitForEmotion"",""EmphasizeCorrectParts""]",
7409,6575c7da000442e5a54f5e24,20_li_0_65_65_sample_4_0351-0701,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7410,6575c7da000442e5a54f5e24,13_lu_0_103_103_sample_4_0344-0615,BEAT,BEAT_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7411,6575c7da000442e5a54f5e24,10_kieks_0_8_8_sample_2_0350-0622,HoloGest,HoloGest_Mismatched,tie,False,{},
7412,6575c7da000442e5a54f5e24,4_lawrence_0_87_87_sample_1_0349-0671,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""FitRhythmTiming""]",
7413,6575c7da000442e5a54f5e24,7_sophie_0_73_73_sample_3_0299-0578,HoloGest,HoloGest_Mismatched,model_b,True,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7414,6575c7da000442e5a54f5e24,9_miranda_0_87_87_sample_1_0397-0651,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
7415,6575c7da000442e5a54f5e24,10_kieks_0_95_95_sample_3_0317-0645,RAG-Gesture_Mismatched,RAG-Gesture,model_a,True,"[""BetterFitForEmotion""]",
7416,6575c7da000442e5a54f5e24,6_carla_0_103_103_sample_1_0350-0696,AMUSE_Mismatched,AMUSE,model_a,False,"[""FitRhythmTiming""]",
7417,6575c7da000442e5a54f5e24,22_luqi_0_87_87_sample_2_0328-0681,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7418,6575c7da000442e5a54f5e24,9_miranda_0_65_65_sample_2_0272-0629,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
7419,6575c7da000442e5a54f5e24,2_scott_0_2_2_sample_1_0246-0572,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
7420,6575c7da000442e5a54f5e24,17_itoi_0_73_73_sample_4_0251-0547,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""FitRhythmTiming""]",
7421,6575c7da000442e5a54f5e24,10_kieks_0_95_95_sample_3_0317-0645,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,True,"[""FitRhythmTiming""]",
7422,6575c7da000442e5a54f5e24,30_katya_0_111_111_sample_1_0316-0655,HoloGest,HoloGest_Mismatched,model_a,True,"[""FitRhythmTiming""]",
7423,6575c7da000442e5a54f5e24,9_miranda_0_65_65_sample_2_0272-0629,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
7424,6575c7da000442e5a54f5e24,20_li_0_111_111_sample_1_0308-0647,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming""]",
7425,6575c7da000442e5a54f5e24,21_ayana_0_103_103_sample_5_1967-2220,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,True,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
7426,6575c7da000442e5a54f5e24,11_nidal_0_3_3_sample_5_0254-0610,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7427,6575c7da000442e5a54f5e24,6_carla_0_73_73_sample_4_0358-0686,AMUSE_Mismatched,AMUSE,model_b,False,"[""FitRhythmTiming""]",
7428,6575c7da000442e5a54f5e24,18_daiki_0_81_81_sample_4_0277-0624,BEAT,BEAT_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
7429,6575c7da000442e5a54f5e24,2_scott_0_8_8_sample_3_0308-0599,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
7430,6575c7da000442e5a54f5e24,5_stewart_0_7_7_sample_3_0293-0571,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
7431,681d105784ee5657eae466da,24_kexin_0_103_103_sample_4_0347-0684,HoloGest,HoloGest_Mismatched,model_b,True,"[""BetterMatchContentMeaning""]",
7432,681d105784ee5657eae466da,24_kexin_0_87_87_sample_2_0323-0663,ConvoFusion,ConvoFusion_Mismatched,model_a,False,"[""FitRhythmTiming""]",
7433,681d105784ee5657eae466da,11_nidal_0_81_81_sample_4_0347-0683,BEAT,BEAT_Mismatched,tie,False,{},
7434,681d105784ee5657eae466da,1_wayne_0_73_73_sample_4_0358-0696,BEAT_Mismatched,BEAT,model_b,True,"[""EmphasizeCorrectParts""]",
7435,681d105784ee5657eae466da,3_solomon_0_111_111_sample_4_0344-0704,RAG-Gesture_Mismatched,RAG-Gesture,model_b,True,"[""BetterMatchContentMeaning""]",
7436,681d105784ee5657eae466da,23_hailing_0_111_111_sample_2_0340-0691,ConvoFusion,ConvoFusion_Mismatched,model_b,True,"[""BetterMatchContentMeaning""]",
7437,681d105784ee5657eae466da,16_jorge_0_2_2_sample_2_1164-1505,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""FitRhythmTiming""]",
7438,681d105784ee5657eae466da,28_tiffnay_0_2_2_sample_3_0328-0581,AMUSE_Mismatched,AMUSE,tie,False,{},
7439,681d105784ee5657eae466da,20_li_0_65_65_sample_4_0351-0701,HoloGest,HoloGest_Mismatched,model_b,False,"[""BetterFitForEmotion""]",
7440,681d105784ee5657eae466da,4_lawrence_0_87_87_sample_1_0349-0671,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,True,"[""FitRhythmTiming""]",
7441,681d105784ee5657eae466da,6_carla_0_73_73_sample_4_0358-0686,AMUSE,AMUSE_Mismatched,model_b,False,"[""BetterFitForEmotion""]",
7442,681d105784ee5657eae466da,1_wayne_0_2_2_sample_5_0284-0619,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""EmphasizeCorrectParts""]",
7443,681d105784ee5657eae466da,18_daiki_0_2_2_sample_1_0683-1017,BEAT_Mismatched,BEAT,model_a,True,"[""BetterMatchContentMeaning""]",
7444,681d105784ee5657eae466da,7_sophie_0_111_111_sample_4_0333-0613,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,tie,False,{},
7445,681d105784ee5657eae466da,16_jorge_0_103_103_sample_1_0351-0699,HoloGest_Mismatched,HoloGest,model_a,True,"[""BetterMatchContentMeaning""]",
7446,681d105784ee5657eae466da,20_li_0_1_1_sample_3_0285-0561,RAG-Gesture_Mismatched,RAG-Gesture,model_a,True,"[""FitRhythmTiming""]",
7447,681d105784ee5657eae466da,17_itoi_0_103_103_sample_3_0329-0679,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,True,"[""BetterMatchContentMeaning""]",
7448,681d105784ee5657eae466da,1_wayne_0_4_4_sample_1_0352-0692,HoloGest,HoloGest_Mismatched,model_a,True,"[""BetterFitForEmotion""]",
7449,681d105784ee5657eae466da,22_luqi_0_87_87_sample_2_0328-0681,BEAT,BEAT_Mismatched,model_a,False,"[""FitRhythmTiming""]",
7450,681d105784ee5657eae466da,28_tiffnay_0_2_2_sample_3_0328-0581,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
7451,681d105784ee5657eae466da,3_solomon_0_4_4_sample_3_0242-0526,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,True,"[""BetterMatchContentMeaning""]",
